Date,Description,Category,Amount,Type
2025-12-16,Bespoke Plastic Pizza,Freelance,434.9515707277096,Income
2025-12-31,Awesome Steel Cheese,Transport,27.68205980566205,Expense
2026-01-10,Rustic Wooden Chair,Santé,381.55273209462683,Expense
2025-12-25,Electronic Silk Gloves,Alimentation,381.901014642319,Expense
2026-01-08,Unbranded Wooden Car,Loisirs,25.18085469684678,Expense
2026-01-03,Elegant Ceramic Chicken,Salaire,450.42630427773906,Income
2026-01-09,Licensed Rubber Sausages,Logement,350.65507599098135,Expense
2025-12-27,Fantastic Bamboo Shirt,Transport,145.67509464014546,Expense
2026-01-05,Fresh Marble Sausages,Shopping,458.3714514274284,Expense
2026-01-04,Incredible Cotton Shoes,Salaire,344.40914794395025,Income
2025-12-14,Bespoke Plastic Table,Santé,352.86732132653077,Expense
2025-12-19,Intelligent Rubber Chicken,Shopping,133.27001943154914,Expense
2026-01-12,Bespoke Wooden Fish,Loisirs,117.29323378197284,Expense
2025-12-25,Practical Wooden Tuna,Loisirs,401.637935358156,Expense
2026-01-06,Refined Bamboo Chair,Shopping,463.8493175937085,Expense
2026-01-08,Sleek Marble Sausages,Salaire,65.91930543376444,Income
2025-12-27,Oriental Metal Shirt,Shopping,490.3814878598463,Expense
2026-01-10,Tasty Cotton Cheese,Loisirs,324.02727640693496,Expense
2025-12-21,Oriental Wooden Table,Salaire,417.9689590978979,Income
2025-12-22,Bespoke Rubber Shoes,Shopping,326.6948675924253,Expense
2026-01-05,Frozen Gold Gloves,Transport,312.0856274700872,Expense
2026-01-11,Recycled Gold Hat,Transport,60.8936147486859,Expense
2026-01-09,Rustic Bamboo Bacon,Salaire,132.12922880916497,Income
2026-01-10,Rustic Ceramic Cheese,Shopping,89.32773300732032,Expense
2026-01-01,Fresh Metal Salad,Santé,254.99740282946823,Expense
2026-01-12,Incredible Gold Ball,Alimentation,122.72350075276931,Expense
2025-12-24,Practical Cotton Shirt,Transport,435.5302249644598,Expense
2026-01-06,Generic Marble Table,Santé,284.7534258825516,Expense
2026-01-06,Tasty Metal Sausages,Transport,307.0458195893976,Expense
2026-01-13,Luxurious Silk Pants,Santé,80.92259239817079,Expense
2025-12-25,Modern Marble Computer,Transport,144.49626946792506,Expense
2026-01-12,Generic Aluminum Soap,Santé,123.21681908122895,Expense
2025-12-18,Luxurious Bronze Shirt,Alimentation,182.61259396495618,Expense
2025-12-27,Awesome Steel Fish,Salaire,233.6947422852811,Income
2026-01-05,Awesome Rubber Hat,Santé,449.1764879741751,Expense
2025-12-26,Practical Steel Chips,Alimentation,479.875868472083,Expense
2025-12-28,Intelligent Bronze Pants,Logement,399.98479206532903,Expense
2026-01-08,Elegant Silk Hat,Loisirs,310.3989196614356,Expense
2025-12-29,Awesome Gold Hat,Salaire,278.5889058033507,Income
2025-12-23,Rustic Granite Bacon,Alimentation,330.17298805728797,Expense
2026-01-02,Frozen Aluminum Computer,Freelance,341.69671549584916,Income
2025-12-22,Tasty Wooden Cheese,Freelance,402.3768805965332,Income
2025-12-29,Bespoke Bamboo Soap,Santé,120.2670287321564,Expense
2026-01-01,Fresh Aluminum Bacon,Loisirs,55.33028648166847,Expense
2025-12-19,Refined Concrete Tuna,Alimentation,332.1357090054249,Expense
2025-12-16,Rustic Cotton Bacon,Loisirs,278.9750804095669,Expense
2026-01-08,Ergonomic Gold Computer,Alimentation,490.2836506846026,Expense
2026-01-10,Generic Rubber Chips,Transport,400.6383880965428,Expense
2025-12-19,Handmade Granite Bike,Loisirs,180.71916051164334,Expense
2025-12-21,Small Ceramic Keyboard,Salaire,464.48599221967066,Income
2026-01-12,Tasty Metal Computer,Shopping,469.7587643507828,Expense
2025-12-29,Unbranded Metal Cheese,Shopping,217.73767440390662,Expense
2025-12-24,Fantastic Steel Shoes,Transport,346.71222781382767,Expense
2025-12-20,Incredible Plastic Salad,Shopping,482.3277668390824,Expense
2026-01-03,Unbranded Metal Fish,Transport,173.870416743461,Expense
2026-01-10,Ergonomic Plastic Pizza,Alimentation,175.61662717325623,Expense
2026-01-11,Refined Plastic Towels,Alimentation,263.36223374058875,Expense
2025-12-28,Sleek Ceramic Cheese,Transport,324.93141755674975,Expense
2026-01-06,Sleek Rubber Chips,Alimentation,14.103365872674551,Expense
2025-12-21,Licensed Metal Soap,Alimentation,23.501796739131947,Expense
2026-01-09,Recycled Aluminum Bacon,Transport,108.10911731153364,Expense
2025-12-23,Rustic Bamboo Computer,Logement,303.0293072033313,Expense
2025-12-17,Frozen Plastic Towels,Logement,50.99463533401157,Expense
2025-12-23,Bespoke Rubber Pizza,Loisirs,18.513283943844037,Expense
2026-01-07,Sleek Concrete Towels,Transport,51.586842630444195,Expense
2026-01-11,Fresh Plastic Hat,Alimentation,133.85677012985832,Expense
2026-01-08,Unbranded Ceramic Cheese,Santé,491.5607989619211,Expense
2025-12-30,Rustic Aluminum Bike,Loisirs,372.9405571906789,Expense
2025-12-28,Luxurious Wooden Shoes,Shopping,187.87339873747845,Expense
2026-01-04,Fresh Concrete Shoes,Loisirs,396.01911459421876,Expense
2025-12-22,Practical Gold Chips,Santé,390.26983125132267,Expense
2025-12-30,Unbranded Concrete Soap,Loisirs,263.87424153611784,Expense
2025-12-16,Handcrafted Bamboo Chips,Freelance,98.07725816460389,Income
2026-01-07,Electronic Aluminum Shoes,Salaire,308.88339589966205,Income
2026-01-09,Modern Aluminum Towels,Freelance,159.83338636042612,Income
2025-12-31,Licensed Cotton Towels,Transport,445.9684145160856,Expense
2025-12-18,Soft Concrete Salad,Loisirs,313.1033607587383,Expense
2025-12-19,Fresh Wooden Pants,Santé,473.5990177595975,Expense
2026-01-09,Luxurious Wooden Ball,Transport,163.6600630259939,Expense
2026-01-09,Awesome Silk Computer,Logement,342.7359799219906,Expense
2025-12-25,Rustic Silk Gloves,Logement,331.1639312659453,Expense
2026-01-08,Ergonomic Metal Sausages,Loisirs,103.21990170453108,Expense
2025-12-25,Refined Bronze Cheese,Shopping,407.9642868786842,Expense
2025-12-31,Bespoke Cotton Chair,Santé,386.14051398453364,Expense
2026-01-13,Gorgeous Bamboo Hat,Alimentation,301.6831201408349,Expense
2025-12-24,Handcrafted Bronze Pizza,Alimentation,342.91323278757585,Expense
2025-12-30,Generic Metal Chair,Loisirs,356.97360177455477,Expense
2026-01-02,Small Concrete Gloves,Salaire,96.1466770250432,Income
2025-12-21,Rustic Gold Bacon,Alimentation,165.6094978057457,Expense
2026-01-06,Sleek Gold Pizza,Logement,374.54077952007344,Expense
2026-01-06,Sleek Granite Cheese,Loisirs,106.78912021058078,Expense
2025-12-25,Refined Bamboo Gloves,Alimentation,357.7341548476011,Expense
2025-12-20,Frozen Plastic Table,Salaire,77.14489010550895,Income
2025-12-30,Tasty Metal Shirt,Freelance,55.27263595499999,Income
2026-01-08,Practical Plastic Sausages,Shopping,388.6081690729818,Expense
2026-01-04,Ergonomic Aluminum Gloves,Shopping,331.8521624757938,Expense
2026-01-02,Intelligent Metal Gloves,Shopping,271.24484888251305,Expense
2025-12-31,Bespoke Gold Sausages,Santé,322.0436293026298,Expense
2025-12-17,Practical Bronze Pants,Logement,313.18509801122633,Expense
2026-01-07,Incredible Wooden Computer,Transport,278.20788361737976,Expense
2026-01-08,Handcrafted Cotton Shoes,Transport,80.83287587716643,Expense
2025-12-30,Oriental Silk Towels,Santé,310.3942847896927,Expense
2026-01-04,Frozen Steel Table,Transport,234.4030934619806,Expense
2025-12-25,Frozen Aluminum Shirt,Alimentation,476.1761873787125,Expense
2025-12-24,Handcrafted Aluminum Tuna,Shopping,310.5975653760661,Expense
2025-12-28,Tasty Metal Shoes,Loisirs,116.22115267629304,Expense
2025-12-19,Sleek Gold Sausages,Shopping,488.98227742825605,Expense
2025-12-27,Bespoke Cotton Bacon,Freelance,351.1861174004259,Income
2025-12-26,Awesome Rubber Bacon,Transport,197.95498971514863,Expense
2025-12-27,Practical Marble Keyboard,Transport,131.59805206068933,Expense
2025-12-31,Small Steel Pants,Loisirs,382.42521721428824,Expense
2026-01-03,Bespoke Plastic Towels,Santé,391.9823738053757,Expense
2026-01-12,Fresh Granite Cheese,Santé,119.42759966820131,Expense
2026-01-08,Frozen Cotton Pants,Alimentation,347.3046061477152,Expense
2025-12-16,Gorgeous Aluminum Keyboard,Alimentation,263.9796294279691,Expense
2025-12-22,Frozen Rubber Table,Salaire,273.495738694423,Income
2026-01-04,Recycled Aluminum Towels,Loisirs,322.23437290896146,Expense
2025-12-20,Modern Granite Hat,Alimentation,458.53080639584323,Expense
2026-01-11,Unbranded Plastic Pizza,Logement,451.9696321350705,Expense
2026-01-04,Luxurious Ceramic Hat,Transport,480.1588682131442,Expense
2026-01-02,Licensed Bamboo Table,Salaire,295.1358918947375,Income
2025-12-17,Ergonomic Ceramic Mouse,Alimentation,368.6711858134656,Expense
2025-12-31,Elegant Ceramic Towels,Santé,428.8102168536591,Expense
2025-12-16,Fresh Metal Car,Logement,291.05171558183116,Expense
2025-12-28,Fantastic Wooden Salad,Logement,69.92364601934896,Expense
2025-12-29,Licensed Plastic Bacon,Shopping,197.40998335012532,Expense
2025-12-22,Modern Ceramic Shirt,Loisirs,464.7265309092228,Expense
2026-01-01,Ergonomic Bronze Towels,Freelance,141.3749735726654,Income
2025-12-23,Handmade Bronze Fish,Freelance,471.4287109462326,Income
2025-12-23,Awesome Plastic Table,Loisirs,92.59725922491111,Expense
2026-01-05,Modern Bronze Pizza,Transport,97.1120483738592,Expense
2026-01-11,Intelligent Silk Bacon,Freelance,95.25551832540053,Income
2025-12-16,Handmade Bronze Car,Salaire,100.37261612617233,Income
2025-12-15,Luxurious Marble Tuna,Loisirs,175.46946250957873,Expense
2026-01-09,Rustic Aluminum Fish,Transport,14.32097921380533,Expense
2026-01-02,Practical Marble Computer,Shopping,93.97392606482221,Expense
2026-01-07,Awesome Bamboo Bacon,Loisirs,488.6536713500856,Expense
2025-12-31,Sleek Bronze Chips,Santé,121.4769763752418,Expense
2026-01-05,Modern Concrete Shoes,Alimentation,428.58979615875165,Expense
2025-12-29,Small Ceramic Shoes,Logement,155.3988732268315,Expense
2025-12-22,Ergonomic Bronze Chair,Transport,475.91699310382313,Expense
2025-12-27,Fresh Metal Computer,Santé,371.4735324221567,Expense
2026-01-02,Handmade Wooden Tuna,Loisirs,390.2292014953436,Expense
2025-12-31,Handmade Rubber Shoes,Santé,234.38764767703452,Expense
2025-12-21,Recycled Metal Salad,Shopping,61.779341146605326,Expense
2026-01-02,Licensed Ceramic Fish,Freelance,437.04797153826587,Income
2025-12-18,Luxurious Cotton Hat,Santé,177.8998955493601,Expense
2025-12-29,Modern Steel Sausages,Salaire,374.9716379610741,Income
2026-01-05,Oriental Rubber Chicken,Salaire,251.6209329914232,Income
2025-12-20,Fresh Granite Table,Salaire,67.89723900716419,Income
2026-01-09,Oriental Silk Chair,Shopping,327.7138417487752,Expense
2025-12-16,Bespoke Bronze Chair,Alimentation,441.82384642965405,Expense
2025-12-30,Electronic Ceramic Gloves,Shopping,356.07042361520627,Expense
2026-01-02,Luxurious Steel Soap,Alimentation,33.412723189576624,Expense
2026-01-05,Recycled Rubber Shoes,Loisirs,24.160106025511503,Expense
2025-12-28,Recycled Cotton Tuna,Salaire,165.98090789580345,Income
2025-12-20,Small Bronze Soap,Logement,152.6574417844364,Expense
2025-12-29,Handcrafted Ceramic Tuna,Salaire,333.51030522405813,Income
2025-12-17,Sleek Rubber Cheese,Freelance,236.7377166789348,Income
2026-01-04,Handmade Cotton Ball,Transport,385.24850693315267,Expense
2026-01-11,Fantastic Plastic Shoes,Alimentation,421.5113986437717,Expense
2025-12-28,Bespoke Rubber Pizza,Santé,438.14848099114033,Expense
2026-01-05,Bespoke Concrete Pants,Alimentation,295.4860730662529,Expense
2026-01-07,Intelligent Concrete Shirt,Alimentation,52.181877199712154,Expense
2025-12-15,Recycled Plastic Bike,Loisirs,193.73966982445458,Expense
2025-12-29,Practical Steel Mouse,Salaire,212.24987418110925,Income
2026-01-11,Sleek Silk Pizza,Santé,243.98090398858378,Expense
2025-12-18,Handcrafted Plastic Mouse,Loisirs,245.36610077451482,Expense
2025-12-27,Intelligent Cotton Hat,Logement,472.3028291426694,Expense
2026-01-06,Oriental Bronze Salad,Transport,176.77430187344902,Expense
2025-12-24,Fresh Silk Shoes,Salaire,244.4278964516504,Income
2025-12-23,Practical Plastic Towels,Loisirs,208.75155690998108,Expense
2026-01-04,Bespoke Granite Chips,Transport,47.82290758163214,Expense
2026-01-06,Elegant Concrete Shoes,Transport,429.704763219954,Expense
2026-01-06,Small Rubber Soap,Alimentation,349.7559256102684,Expense
2025-12-19,Luxurious Steel Cheese,Salaire,123.51814595004329,Income
2026-01-10,Luxurious Rubber Bike,Transport,289.28532528291646,Expense
2025-12-29,Sleek Marble Salad,Transport,302.79597085686845,Expense
2026-01-06,Bespoke Plastic Pizza,Alimentation,78.95765224597811,Expense
2026-01-04,Sleek Metal Tuna,Loisirs,218.48024526636442,Expense
2026-01-06,Elegant Steel Pizza,Santé,21.827236737525862,Expense
2026-01-11,Handmade Plastic Car,Shopping,202.47170547529703,Expense
2026-01-11,Incredible Aluminum Sausages,Santé,188.8351881414725,Expense
2026-01-12,Tasty Plastic Mouse,Salaire,117.18640833338654,Income
2026-01-03,Recycled Marble Table,Santé,475.1292573711219,Expense
2025-12-20,Gorgeous Metal Towels,Salaire,191.28737323728362,Income
2025-12-30,Tasty Wooden Cheese,Shopping,133.33293922687943,Expense
2026-01-12,Awesome Metal Cheese,Salaire,377.33784359537896,Income
2025-12-17,Luxurious Rubber Shoes,Logement,137.1882038210175,Expense
2025-12-27,Frozen Metal Mouse,Salaire,414.84669884628494,Income
2025-12-24,Sleek Bronze Soap,Logement,400.002406845614,Expense
2025-12-15,Luxurious Aluminum Shirt,Loisirs,477.20734846053847,Expense
2026-01-04,Soft Gold Shoes,Salaire,353.85360006704303,Income
2026-01-12,Ergonomic Granite Tuna,Transport,237.0739082339518,Expense
2026-01-10,Recycled Rubber Salad,Alimentation,452.02590046574676,Expense
2025-12-15,Unbranded Granite Keyboard,Shopping,225.2062245697877,Expense
2026-01-06,Unbranded Wooden Table,Freelance,435.42056359695493,Income
2025-12-25,Gorgeous Steel Fish,Alimentation,470.560641269839,Expense
2025-12-25,Bespoke Silk Gloves,Shopping,166.97548524002875,Expense
2025-12-16,Generic Metal Tuna,Loisirs,267.5923467240893,Expense
2025-12-16,Rustic Ceramic Table,Logement,111.0901900014832,Expense
2025-12-23,Small Granite Chips,Santé,403.32597791957954,Expense
2025-12-31,Sleek Cotton Hat,Salaire,107.76476447788376,Income
2026-01-03,Handcrafted Cotton Pizza,Loisirs,348.1274500876572,Expense
2026-01-02,Fantastic Plastic Pants,Shopping,278.0199984656433,Expense
2025-12-14,Incredible Marble Hat,Shopping,217.2157212389307,Expense
2025-12-24,Soft Rubber Fish,Santé,150.33448971855447,Expense
2026-01-06,Refined Rubber Tuna,Salaire,123.18075033873451,Income
2026-01-10,Recycled Bronze Soap,Salaire,162.21037222825436,Income
2026-01-07,Recycled Bamboo Chair,Logement,41.726053067200766,Expense
2025-12-28,Awesome Bronze Sausages,Alimentation,22.23003321504661,Expense
2025-12-16,Bespoke Marble Salad,Salaire,67.1978616512794,Income
2025-12-23,Tasty Plastic Tuna,Salaire,82.3806651380927,Income
2026-01-03,Awesome Rubber Pants,Salaire,407.72747672914295,Income
2026-01-04,Ergonomic Metal Table,Loisirs,478.9791649902565,Expense
2025-12-29,Generic Cotton Bike,Transport,375.12136640461677,Expense
2025-12-21,Rustic Plastic Shoes,Alimentation,312.72839061377687,Expense
2025-12-28,Elegant Bamboo Bacon,Freelance,330.3552585745522,Income
2026-01-05,Frozen Rubber Car,Logement,130.70049819064553,Expense
2026-01-06,Bespoke Plastic Keyboard,Salaire,130.8528745061302,Income
2025-12-31,Soft Cotton Towels,Logement,329.8261285500662,Expense
2026-01-12,Intelligent Marble Fish,Salaire,246.06860420746807,Income
2025-12-24,Handcrafted Steel Hat,Shopping,266.31324822948056,Expense
2026-01-07,Luxurious Metal Chips,Logement,142.361633393706,Expense
2026-01-02,Modern Marble Bacon,Alimentation,111.70483332190224,Expense
2025-12-27,Refined Gold Pants,Loisirs,484.45079640294705,Expense
2025-12-30,Practical Steel Soap,Shopping,86.99337039743372,Expense
2025-12-31,Awesome Bronze Table,Alimentation,55.0117260422772,Expense
2026-01-09,Electronic Wooden Chicken,Logement,166.48998373355275,Expense
2026-01-11,Oriental Metal Chair,Loisirs,264.4489196830558,Expense
2025-12-31,Licensed Plastic Mouse,Shopping,355.75486841187296,Expense
2025-12-21,Fantastic Bronze Fish,Alimentation,166.01786186970205,Expense
2026-01-02,Ergonomic Metal Mouse,Salaire,348.508012873131,Income
2026-01-01,Gorgeous Aluminum Gloves,Alimentation,53.856383426657544,Expense
2025-12-16,Soft Plastic Towels,Salaire,134.68685716709908,Income
2025-12-22,Electronic Marble Hat,Shopping,233.79999442055563,Expense
2025-12-26,Elegant Ceramic Shirt,Transport,376.76861945907393,Expense
2025-12-24,Refined Cotton Towels,Salaire,50.99455662720136,Income
2026-01-03,Small Rubber Towels,Logement,178.02461447482395,Expense
2026-01-13,Sleek Steel Chicken,Shopping,303.4741523384631,Expense
2025-12-28,Generic Gold Pants,Santé,156.93872995350816,Expense
2026-01-10,Modern Granite Bacon,Shopping,460.3782198056614,Expense
2025-12-29,Unbranded Ceramic Hat,Santé,153.9899012789506,Expense
2025-12-20,Licensed Rubber Gloves,Transport,408.4357952307999,Expense
2025-12-25,Small Ceramic Salad,Transport,385.78088297743,Expense
2026-01-13,Luxurious Steel Chips,Alimentation,415.3389551342498,Expense
2026-01-11,Generic Granite Cheese,Loisirs,171.38243404542746,Expense
2025-12-24,Gorgeous Marble Shoes,Freelance,387.3678997588547,Income
2025-12-31,Rustic Wooden Mouse,Shopping,499.39778539562064,Expense
2026-01-06,Small Concrete Salad,Logement,381.0383944107638,Expense
2025-12-26,Unbranded Granite Computer,Salaire,11.048869700027979,Income
2025-12-17,Tasty Granite Cheese,Shopping,50.69060686811129,Expense
2026-01-02,Licensed Aluminum Sausages,Alimentation,101.24406899244744,Expense
2025-12-22,Soft Bamboo Towels,Alimentation,222.22655123026274,Expense
2025-12-28,Rustic Metal Bike,Alimentation,376.5067422366313,Expense
2026-01-02,Electronic Ceramic Chicken,Alimentation,277.1211784410584,Expense
2025-12-19,Frozen Marble Pizza,Shopping,100.22961582863384,Expense
2026-01-05,Frozen Ceramic Chair,Shopping,336.8851961785734,Expense
2025-12-23,Elegant Silk Pants,Santé,77.69642922405103,Expense
2026-01-05,Awesome Rubber Pizza,Transport,247.7494093345927,Expense
2026-01-11,Elegant Metal Pizza,Freelance,467.4351354793384,Income
2025-12-30,Refined Aluminum Bike,Transport,365.3514388763678,Expense
2026-01-11,Soft Bronze Gloves,Loisirs,470.7206939218363,Expense
2025-12-25,Sleek Plastic Bacon,Alimentation,124.50496570261876,Expense
2025-12-24,Small Ceramic Keyboard,Transport,156.92829731466392,Expense
2026-01-09,Fresh Silk Chicken,Freelance,345.4933624479934,Income
2025-12-20,Soft Concrete Soap,Logement,13.74938771509538,Expense
2025-12-23,Luxurious Bronze Hat,Shopping,402.26051252489435,Expense
2025-12-22,Modern Aluminum Pants,Logement,160.7193360431547,Expense
2025-12-26,Handmade Gold Chips,Salaire,71.79987106761652,Income
2025-12-24,Small Marble Sausages,Santé,30.149521833819968,Expense
2025-12-16,Intelligent Silk Salad,Freelance,191.20381845667077,Income
